Time,Amplitude,F_Sampling
12.439,-6.8,
12.44,-7,
12.441,-7,
12.442,-6.8,
12.443,-6.4,
12.444,-5.9,
12.445,-5.4,
12.446,-4.8,
12.447,-4.2,
12.448,-3.5,
12.449,-2.8,
12.45,-2,
12.451,-1.4,
12.452,-1,
12.453,-0.8,
12.454,-0.9,
12.455,-1.1,
12.456,-1.1,
12.457,-0.8,
12.458,-0.7,
12.459,-0.8,
12.46,-1.5,
12.461,-2.6,
12.462,-3.6,
12.463,-4.4,
12.464,-4.9,
12.465,-5.4,
12.466,-6,
12.467,-6.6,
12.468,-7.1,
12.469,-7.4,
12.47,-7.5,
12.471,-7.5,
12.472,-7.6,
12.473,-7.6,
12.474,-7.5,
12.475,-7.3,
12.476,-7.1,
12.477,-6.9,
12.478,-6.7,
12.479,-6.6,
12.48,-6.5,
12.481,-6.4,
12.482,-6.3,
12.483,-6.3,
12.484,-6.4,
12.485,-6.6,
12.486,-6.8,
12.487,-7,
12.488,-7,
12.489,-6.9,
12.49,-6.7,
12.491,-6.4,
12.492,-6,
12.493,-5.6,
12.494,-5.1,
12.495,-4.6,
12.496,-3.9,
12.497,-3.3,
12.498,-2.6,
12.499,-2.1,
12.5,-1.7,
12.501,-1.4,
12.502,-1.2,
12.503,-1,
12.504,-0.8,
12.505,-0.7,
12.506,-0.7,
12.507,-0.7,
12.508,-0.9,
12.509,-1.2,
12.51,-1.5,
12.511,-1.7,
12.512,-2.1,
12.513,-2.4,
12.514,-2.8,
12.515,-3.1,
12.516,-3.5,
12.517,-3.9,
12.518,-4.3,
12.519,-4.6,
12.52,-4.9,
12.521,-5.2,
12.522,-5.3,
12.523,-5.4,
12.524,-5.4,
12.525,-5.4,
12.526,-5.4,
12.527,-5.3,
12.528,-5.2,
12.529,-5,
12.53,-4.8,
12.531,-4.6,
12.532,-4.5,
12.533,-4.5,
12.534,-4.5,
12.535,-4.7,
12.536,-4.8,
12.537,-5,
12.538,-5.2,
12.539,-5.5,
12.54,-5.8,
12.541,-6,
12.542,-6.1,
12.543,-6.1,
12.544,-6.1,
12.545,-6.1,
12.546,-6.1,
12.547,-6,
12.548,-5.7,
12.549,-5.4,
12.55,-5,
12.551,-4.6,
12.552,-4.2,
12.553,-3.8,
12.554,-3.4,
12.555,-3.1,
12.556,-2.9,
12.557,-2.8,
12.558,-2.9,
12.559,-2.9,
12.56,-2.9,
12.561,-2.8,
12.562,-2.7,
12.563,-2.7,
12.564,-2.9,
12.565,-3.1,
12.566,-3.3,
12.567,-3.4,
12.568,-3.4,
12.569,-3.5,
12.57,-3.5,
12.571,-3.6,
12.572,-3.6,
12.573,-3.5,
12.574,-3.5,
12.575,-3.4,
12.576,-3.3,
12.577,-3.2,
12.578,-3.2,
12.579,-3.2,
12.58,-3.3,
12.581,-3.5,
12.582,-3.7,
12.583,-3.9,
12.584,-4.2,
12.585,-4.5,
12.586,-4.8,
12.587,-5.2,
12.588,-5.5,
12.589,-5.7,
12.59,-5.8,
12.591,-5.9,
12.592,-5.9,
12.593,-5.8,
12.594,-5.5,
12.595,-5.1,
12.596,-4.5,
12.597,-3.6,
12.598,-2.8,
12.599,-2,
12.6,-1.4,
12.601,-0.8,
12.602,-0.3,
12.603,0.3,
12.604,0.7,
12.605,1,
12.606,1.1,
12.607,1,
12.608,0.8,
12.609,0.5,
12.61,0.3,
12.611,-0.1,
12.612,-0.4,
12.613,-0.9,
12.614,-1.3,
12.615,-1.4,
12.616,-1.4,
12.617,-1.3,
12.618,-1,
12.619,-0.7,
12.62,-0.4,
12.621,-0.1,
12.622,0.2,
12.623,0.5,
12.624,0.8,
12.625,0.9,
12.626,1,
12.627,1.1,
12.628,1.1,
12.629,1.1,
12.63,1,
12.631,0.8,
12.632,0.4,
12.633,0.1,
12.634,-0.3,
12.635,-0.7,
12.636,-1,
12.637,-1.3,
12.638,-1.5,
12.639,-1.8,
12.64,-2.1,
12.641,-2.4,
12.642,-2.6,
12.643,-2.7,
12.644,-2.5,
12.645,-2.3,
12.646,-2,
12.647,-1.6,
12.648,-1.2,
12.649,-0.7,
12.65,-0.2,
12.651,0.4,
12.652,1,
12.653,1.5,
12.654,2,
12.655,2.3,
12.656,2.6,
12.657,2.8,
12.658,2.8,
12.659,2.7,
12.66,2.6,
12.661,2.3,
12.662,2,
12.663,1.6,
12.664,1.3,
12.665,0.9,
12.666,0.5,
12.667,0.1,
12.668,-0.2,
12.669,-0.5,
12.67,-0.7,
12.671,-0.7,
12.672,-0.8,
12.673,-0.8,
12.674,-0.7,
12.675,-0.5,
12.676,-0.3,
12.677,0,
12.678,0.2,
12.679,0.4,
12.68,0.5,
12.681,0.6,
12.682,0.7,
12.683,0.7,
12.684,0.7,
12.685,0.4,
12.686,0.1,
12.687,-0.4,
12.688,-0.8,
12.689,-1.1,
12.69,-1.4,
12.691,-1.6,
12.692,-1.7,
12.693,-1.7,
12.694,-1.6,
12.695,-1.3,
12.696,-0.8,
12.697,-0.4,
12.698,0.1,
12.699,0.5,
12.7,0.9,
12.701,1.3,
12.702,1.7,
12.703,2,
12.704,2.2,
12.705,2.3,
12.706,2.2,
12.707,2.1,
12.708,2,
12.709,1.8,
12.71,1.7,
12.711,1.6,
12.712,1.4,
12.713,1.1,
12.714,0.9,
12.715,0.8,
12.716,0.7,
12.717,0.5,
12.718,0.4,
12.719,0.3,
12.72,0.2,
12.721,0.1,
12.722,-0.1,
12.723,-0.2,
12.724,-0.3,
12.725,-0.3,
12.726,-0.3,
12.727,-0.3,
12.728,-0.2,
12.729,-0.1,
12.73,0.2,
12.731,0.5,
12.732,0.8,
12.733,1.2,
12.734,1.5,
12.735,1.7,
12.736,1.9,
12.737,2.1,
12.738,2.4,
12.739,2.5,
12.74,2.5,
12.741,2.2,
12.742,1.9,
12.743,1.6,
12.744,1.3,
12.745,0.9,
12.746,0.5,
12.747,0.2,
12.748,-0.1,
12.749,-0.3,
12.75,-0.6,
12.751,-1,
12.752,-1.3,
12.753,-1.4,
12.754,-1.1,
12.755,-0.7,
12.756,-0.7,
12.757,-1.1,
12.758,-1.7,
12.759,-1.6,
12.76,-0.6,
12.761,1.1,
12.762,2.8,
12.763,3.9,
12.764,4.2,
12.765,4.3,
12.766,4.5,
12.767,4.9,
12.768,5.1,
12.769,4.8,
12.77,4.2,
12.771,3.5,
12.772,2.8,
12.773,2.1,
12.774,1.4,
12.775,0.7,
12.776,-0.2,
12.777,-0.9,
12.778,-1.4,
12.779,-1.9,
12.78,-2.4,
12.781,-2.9,
12.782,-3.3,
12.783,-3.6,
12.784,-3.8,
12.785,-3.9,
12.786,-3.9,
12.787,-3.8,
12.788,-3.5,
12.789,-3.3,
12.79,-3.2,
12.791,-3.2,
12.792,-3.3,
12.793,-3.5,
12.794,-3.8,
12.795,-4.3,
12.796,-5.1,
12.797,-5.9,
12.798,-6.9,
12.799,-7.9,
12.8,-8.7,
12.801,-9.1,
12.802,-9.2,
12.803,-8.9,
12.804,-8.4,
12.805,-7.8,
12.806,-7.1,
12.807,-6.4,
12.808,-5.7,
12.809,-5.1,
12.81,-4.4,
12.811,-3.9,
12.812,-3.4,
12.813,-3.1,
12.814,-2.8,
12.815,-2.5,
12.816,-2.4,
12.817,-2.3,
12.818,-2.3,
12.819,-2.4,
12.82,-2.6,
12.821,-2.8,
12.822,-3,
12.823,-3.2,
12.824,-3.3,
12.825,-3.3,
12.826,-3.2,
12.827,-3.1,
12.828,-2.9,
12.829,-2.7,
12.83,-2.4,
12.831,-2.1,
12.832,-1.7,
12.833,-1.5,
12.834,-1.3,
12.835,-1.2,
12.836,-1.2,
12.837,-1.2,
12.838,-1.3,
12.839,-1.4,
12.84,-1.5,
12.841,-1.7,
12.842,-2.1,
12.843,-2.4,
12.844,-2.8,
12.845,-3.1,
12.846,-3.4,
12.847,-3.7,
12.848,-4.1,
12.849,-4.5,
12.85,-4.9,
12.851,-5.1,
12.852,-5.3,
12.853,-5.6,
12.854,-6,
12.855,-6.5,
12.856,-6.6,
12.857,-6.4,
12.858,-6,
12.859,-5.8,
12.86,-5.9,
12.861,-6.3,
12.862,-6.5,
12.863,-6.2,
12.864,-5.4,
12.865,-4.4,
12.866,-3.4,
12.867,-2.5,
12.868,-1.6,
12.869,-0.6,
12.87,0.3,
12.871,1.1,
12.872,1.7,
12.873,2.1,
12.874,2.3,
12.875,2.6,
12.876,2.6,
12.877,2.3,
12.878,1.7,
12.879,1.1,
12.88,0.4,
12.881,-0.3,
12.882,-0.9,
12.883,-1.5,
12.884,-2.3,
12.885,-3.2,
12.886,-3.9,
12.887,-4.5,
12.888,-4.8,
12.889,-4.9,
12.89,-4.7,
12.891,-4.6,
12.892,-4.3,
12.893,-3.9,
12.894,-3.3,
12.895,-2.6,
12.896,-1.7,
12.897,-0.9,
12.898,-0.3,
12.899,0.2,
12.9,0.5,
12.901,0.7,
12.902,0.8,
12.903,0.7,
12.904,0.5,
12.905,0.2,
12.906,-0.2,
12.907,-0.6,
12.908,-1,
12.909,-1.3,
12.91,-1.5,
12.911,-1.7,
12.912,-1.9,
12.913,-2,
12.914,-2,
12.915,-1.9,
12.916,-1.7,
12.917,-1.6,
12.918,-1.4,
12.919,-1.2,
12.92,-1,
12.921,-0.7,
12.922,-0.4,
12.923,-0.2,
12.924,-0.1,
12.925,0,
12.926,0.1,
12.927,0,
12.928,0,
12.929,-0.1,
12.93,-0.2,
12.931,-0.5,
12.932,-0.9,
12.933,-1.3,
12.934,-1.7,
12.935,-2,
12.936,-2.2,
12.937,-2.3,
12.938,-2.5,
12.939,-2.6,
12.94,-2.5,
12.941,-2.3,
12.942,-1.9,
12.943,-1.5,
12.944,-1.1,
12.945,-0.8,
12.946,-0.6,
12.947,-0.3,
12.948,-0.1,
12.949,0.1,
12.95,0.1,
12.951,0,
12.952,-0.2,
12.953,-0.2,
12.954,-0.1,
12.955,0.2,
12.956,0.4,
12.957,0.5,
12.958,0.7,
12.959,1.4,
12.96,2.6,
12.961,4.2,
12.962,5.8,
12.963,7.2,
12.964,8.3,
12.965,9.4,
12.966,10.4,
12.967,11.5,
12.968,12.2,
12.969,12.7,
12.97,12.8,
12.971,12.8,
12.972,12.8,
12.973,12.7,
12.974,12.6,
12.975,12.4,
12.976,12.1,
12.977,11.8,
12.978,11.5,
12.979,11.2,
12.98,10.8,
12.981,10.4,
12.982,10,
12.983,9.6,
12.984,9,
12.985,8.4,
12.986,7.8,
12.987,7.2,
12.988,6.6,
12.989,6,
12.99,5.5,
12.991,5,
12.992,4.5,
12.993,4.1,
12.994,3.7,
12.995,3.4,
12.996,3.1,
12.997,2.7,
12.998,2.2,
12.999,1.6,
13,0.8,
13.001,-0.1,
13.002,-1.1,
13.003,-2.3,
13.004,-3.7,
13.005,-5.4,
13.006,-7.3,
13.007,-9.6,
13.008,-12,
13.009,-14.6,
13.01,-17.4,
13.011,-20.4,
13.012,-23.8,
13.013,-27.3,
13.014,-30.9,
13.015,-34.6,
13.016,-38.3,
13.017,-42,
13.018,-45.6,
13.019,-49.3,
13.02,-52.8,
13.021,-56.1,
13.022,-59.1,
13.023,-61.7,
13.024,-63.8,
13.025,-65.5,
13.026,-66.7,
13.027,-67.3,
13.028,-67.3,
13.029,-66.5,
13.03,-65.1,
13.031,-63.2,
13.032,-60.8,
13.033,-58,
13.034,-54.8,
13.035,-50.9,
13.036,-46.6,
13.037,-41.9,
13.038,-37,
13.039,-31.9,
13.04,-26.7,
13.041,-21.5,
13.042,-16.4,
13.043,-11.6,
13.044,-7.1,
13.045,-3.1,
13.046,0.6,
13.047,3.8,
13.048,6.6,
13.049,8.9,
13.05,10.6,
13.051,12,
13.052,13.1,
13.053,13.9,
13.054,14.5,
13.055,14.8,
13.056,15,
13.057,14.9,
13.058,14.7,
13.059,14.5,
13.06,14.3,
13.061,14.1,
13.062,13.8,
13.063,13.3,
13.064,12.8,
13.065,12.3,
13.066,11.7,
13.067,11.1,
13.068,10.4,
13.069,9.6,
13.07,8.9,
13.071,8.2,
13.072,7.6,
13.073,7.1,
13.074,6.7,
13.075,6.3,
13.076,5.8,
13.077,5.4,
13.078,5.1,
13.079,4.7,
13.08,4.3,
13.081,4,
13.082,3.6,
13.083,3.2,
13.084,2.8,
13.085,2.5,
13.086,2.2,
13.087,1.8,
13.088,1.5,
13.089,1.3,
13.09,1,
13.091,0.8,
13.092,0.6,
13.093,0.4,
13.094,0.2,
13.095,0.1,
13.096,0.1,
13.097,0.2,
13.098,0.2,
13.099,0.2,
13.1,0.1,
13.101,-0.1,
13.102,-0.3,
13.103,-0.5,
13.104,-0.7,
13.105,-0.9,
13.106,-0.9,
13.107,-0.8,
13.108,-0.6,
13.109,-0.2,
13.11,0.2,
13.111,0.7,
13.112,1.3,
13.113,1.9,
13.114,2.6,
13.115,3.2,
13.116,3.6,
13.117,3.9,
13.118,4.1,
13.119,4.2,
13.12,4.3,
13.121,4.3,
13.122,4.1,
13.123,3.6,
13.124,3.1,
13.125,2.5,
13.126,1.9,
13.127,1.4,
13.128,0.9,
13.129,0.5,
13.13,0.1,
13.131,-0.3,
13.132,-0.6,
13.133,-0.9,
13.134,-1.1,
13.135,-1.3,
13.136,-1.4,
13.137,-1.5,
13.138,-1.5,
13.139,-1.5,
13.14,-1.4,
13.141,-1.3,
13.142,-1.2,
13.143,-1.1,
13.144,-1.1,
13.145,-1.1,
13.146,-1,
13.147,-0.9,
13.148,-0.8,
13.149,-0.6,
13.15,-0.4,
13.151,-0.2,
13.152,-0.1,
13.153,-0.1,
13.154,0,
13.155,0.1,
13.156,0.2,
13.157,0.2,
13.158,0.2,
13.159,0.1,
13.16,0.1,
13.161,0,
13.162,0,
13.163,-0.1,
13.164,-0.2,
13.165,-0.3,
13.166,-0.4,
13.167,-0.5,
13.168,-0.7,
13.169,-0.9,
13.17,-1.1,
13.171,-1.4,
13.172,-1.5,
13.173,-1.7,
13.174,-1.8,
13.175,-2,
13.176,-2.1,
13.177,-2.2,
13.178,-2.2,
13.179,-2.1,
13.18,-2,
13.181,-1.7,
13.182,-1.5,
13.183,-1.2,
13.184,-1,
13.185,-0.8,
13.186,-0.6,
13.187,-0.5,
13.188,-0.4,
13.189,-0.4,
13.19,-0.4,
13.191,-0.4,
13.192,-0.5,
13.193,-0.8,
13.194,-1,
13.195,-1.3,
13.196,-1.5,
13.197,-1.7,
13.198,-1.8,
13.199,-1.9,
13.2,-2,
13.201,-2.1,
13.202,-2.1,
13.203,-2.1,
13.204,-1.9,
13.205,-1.7,
13.206,-1.5,
13.207,-1.4,
13.208,-1.4,
13.209,-1.4,
13.21,-1.4,
13.211,-1.4,
13.212,-1.4,
13.213,-1.5,
13.214,-1.6,
13.215,-1.7,
13.216,-1.8,
13.217,-2,
13.218,-2.1,
13.219,-2.2,
13.22,-2.3,
13.221,-2.3,
13.222,-2.3,
13.223,-2.3,
13.224,-2.3,
13.225,-2.3,
13.226,-2.3,
13.227,-2.3,
13.228,-2.3,
13.229,-2.4,
13.23,-2.4,
13.231,-2.6,
13.232,-2.7,
13.233,-2.8,
13.234,-3,
13.235,-3.2,
13.236,-3.4,
13.237,-3.5,
13.238,-3.6,
13.239,-3.8,
13.24,-4,
13.241,-4.3,
13.242,-4.6,
13.243,-4.9,
13.244,-5,
13.245,-5,
13.246,-4.9,
13.247,-4.8,
13.248,-4.8,
13.249,-4.8,
13.25,-4.8,
13.251,-4.7,
13.252,-4.5,
13.253,-4.3,
13.254,-4.1,
13.255,-4.1,
13.256,-4.1,
13.257,-4.3,
13.258,-4.6,
13.259,-5.2,
13.26,-5.9,
13.261,-6.8,
13.262,-7.8,
13.263,-8.9,
13.264,-10,
13.265,-11.1,
13.266,-12.2,
13.267,-13,
13.268,-13.4,
13.269,-13.3,
13.27,-12.8,
13.271,-11.9,
13.272,-11,
13.273,-10,
13.274,-9.1,
13.275,-8.2,
13.276,-7.3,
13.277,-6.5,
13.278,-5.8,
13.279,-5.1,
13.28,-4.5,
13.281,-4,
13.282,-3.6,
13.283,-3.3,
13.284,-3.2,
13.285,-3.2,
13.286,-3.3,
13.287,-3.4,
13.288,-3.5,
13.289,-3.6,
13.29,-3.8,
13.291,-3.9,
13.292,-4,
13.293,-4.1,
13.294,-4.2,
13.295,-4.2,
13.296,-4.3,
13.297,-4.3,
13.298,-4.4,
13.299,-4.5,
13.3,-4.6,
13.301,-4.6,
13.302,-4.7,
13.303,-4.7,
13.304,-4.8,
13.305,-4.7,
13.306,-4.7,
13.307,-4.7,
13.308,-4.8,
13.309,-4.8,
13.31,-4.9,
13.311,-4.9,
13.312,-5,
13.313,-5,
13.314,-4.9,
13.315,-4.9,
13.316,-4.8,
13.317,-4.7,
13.318,-4.6,
13.319,-4.6,
13.32,-4.5,
13.321,-4.5,
13.322,-4.5,
13.323,-4.4,
13.324,-4.4,
13.325,-4.3,
13.326,-4.3,
13.327,-4.3,
13.328,-4.3,
13.329,-4.2,
13.33,-4.1,
13.331,-4.1,
13.332,-4.1,
13.333,-4.1,
13.334,-4.2,
13.335,-4.3,
13.336,-4.3,
13.337,-4.2,
13.338,-4.2,
13.339,-4.2,
13.34,-4.2,
13.341,-4.2,
13.342,-4.1,
13.343,-4.1,
13.344,-4,
13.345,-3.9,
13.346,-3.8,
13.347,-3.6,
13.348,-3.5,
13.349,-3.4,
13.35,-3.4,
13.351,-3.3,
13.352,-3.2,
13.353,-3.1,
13.354,-3.1,
13.355,-3.1,
13.356,-3.1,
13.357,-3,
13.358,-2.9,
13.359,-2.9,
13.36,-2.9,
13.361,-3,
13.362,-3.1,
13.363,-3.2,
13.364,-3.2,
13.365,-3.2,
13.366,-3.2,
13.367,-3.2,
13.368,-3.2,
13.369,-3.3,
13.37,-3.3,
13.371,-3.3,
13.372,-3.4,
13.373,-3.4,
13.374,-3.3,
13.375,-3.3,
13.376,-3.2,
13.377,-3.2,
13.378,-3.2,
13.379,-3.2,
13.38,-3.2,
13.381,-3.2,
13.382,-3.1,
13.383,-3.1,
13.384,-3,
13.385,-3,
13.386,-2.9,
13.387,-2.9,
13.388,-2.8,
13.389,-2.7,
13.39,-2.7,
13.391,-2.6,
13.392,-2.6,
13.393,-2.6,
13.394,-2.6,
13.395,-2.6,
13.396,-2.6,
13.397,-2.6,
13.398,-2.6,
13.399,-2.7,
13.4,-2.8,
13.401,-3,
13.402,-3.1,
13.403,-3.3,
13.404,-3.4,
13.405,-3.5,
13.406,-3.6,
13.407,-3.6,
13.408,-3.6,
13.409,-3.5,
13.41,-3.4,
13.411,-3.3,
13.412,-3.1,
13.413,-2.8,
13.414,-2.6,
13.415,-2.3,
13.416,-2,
13.417,-1.8,
13.418,-1.7,
13.419,-1.5,
13.42,-1.2,
13.421,-0.9,
13.422,-0.7,
13.423,-0.5,
13.424,-0.4,
13.425,-0.4,
13.426,-0.5,
13.427,-0.5,
13.428,-0.5,
13.429,-0.4,
13.43,-0.4,
13.431,-0.4,
13.432,-0.4,
13.433,-0.6,
13.434,-0.8,
13.435,-0.9,
13.436,-0.9,
13.437,-0.9,
13.438,-0.9,
13.439,-1,
13.44,-1.1,
13.441,-1.2,
13.442,-1.4,
13.443,-1.4,
13.444,-1.5,
13.445,-1.5,
13.446,-1.5,
13.447,-1.4,
13.448,-1.4,
13.449,-1.3,
13.45,-1.2,
13.451,-1.1,
13.452,-1,
13.453,-0.8,
13.454,-0.6,
13.455,-0.4,
13.456,-0.3,
13.457,-0.3,
13.458,-0.4,
13.459,-0.3,
13.46,-0.2,
13.461,0,
13.462,0.2,
13.463,0.3,
13.464,0.3,
13.465,0.2,
13.466,0.1,
13.467,-0.1,
13.468,-0.1,
13.469,-0.2,
13.47,-0.3,
13.471,-0.4,
13.472,-0.5,
13.473,-0.5,
13.474,-0.6,
13.475,-0.6,
13.476,-0.7,
13.477,-0.6,
13.478,-0.6,
13.479,-0.5,
13.48,-0.5,
13.481,-0.5,
13.482,-0.5,
13.483,-0.5,
13.484,-0.5,
13.485,-0.5,
13.486,-0.5,
13.487,-0.4,
13.488,-0.3,
13.489,-0.3,
13.49,-0.3,
13.491,-0.3,
13.492,-0.3,
13.493,-0.4,
13.494,-0.5,
13.495,-0.5,
13.496,-0.5,
13.497,-0.4,
13.498,-0.3,
13.499,-0.2,
13.5,-0.2,
13.501,-0.2,
13.502,-0.2,
13.503,-0.2,
13.504,-0.2,
13.505,-0.2,
13.506,-0.1,
13.507,-0.1,
13.508,-0.1,
13.509,-0.1,
13.51,-0.1,
13.511,-0.1,
13.512,-0.2,
13.513,-0.2,
13.514,-0.3,
13.515,-0.4,
13.516,-0.5,
13.517,-0.6,
13.518,-0.7,
13.519,-0.8,
13.52,-0.9,
13.521,-1,
13.522,-1.1,
13.523,-1.1,
13.524,-1.1,
13.525,-1.3,
13.526,-1.4,
13.527,-1.5,
13.528,-1.6,
13.529,-1.7,
13.53,-1.8,
13.531,-1.9,
13.532,-2.1,
13.533,-2.3,
13.534,-2.5,
13.535,-2.7,
13.536,-2.9,
13.537,-3,
13.538,-3.3,
13.539,-3.4,
13.54,-3.5,
13.541,-3.5,
13.542,-3.4,
13.543,-3.4,
13.544,-3.3,
13.545,-3.3,
13.546,-3.3,
13.547,-3.2,
13.548,-3.2,
13.549,-3.2,
13.55,-3.1,
13.551,-3,
13.552,-2.9,
13.553,-2.8,
13.554,-2.8,
13.555,-2.8,
13.556,-2.8,
13.557,-2.7,
13.558,-2.6,
13.559,-2.7,
13.56,-2.7,
13.561,-2.9,
13.562,-3,
13.563,-3.1,
13.564,-3.1,
13.565,-3.1,
13.566,-3.2,
13.567,-3.4,
13.568,-3.5,
13.569,-3.6,
13.57,-3.7,
13.571,-3.8,
13.572,-3.9,
13.573,-3.9,
13.574,-4,
13.575,-4,
13.576,-4,
13.577,-4.1,
13.578,-4.2,
13.579,-4.3,
13.58,-4.5,
13.581,-4.6,
13.582,-4.6,
13.583,-4.6,
13.584,-4.7,
13.585,-4.7,
13.586,-4.8,
13.587,-4.9,
13.588,-5,
13.589,-5.1,
13.59,-5.2,
13.591,-5.2,
13.592,-5.3,
13.593,-5.3,
13.594,-5.2,
13.595,-5.1,
13.596,-4.8,
13.597,-4.6,
13.598,-4.3,
13.599,-4.1,
13.6,-3.9,
13.601,-3.6,
13.602,-3.4,
13.603,-3.1,
13.604,-2.8,
13.605,-2.6,
13.606,-2.4,
13.607,-2.3,
13.608,-2.2,
13.609,-2.1,
13.61,-2.1,
13.611,-2,
13.612,-1.9,
13.613,-1.9,
13.614,-1.9,
13.615,-1.8,
13.616,-1.8,
13.617,-1.7,
13.618,-1.6,
13.619,-1.5,
13.62,-1.5,
13.621,-1.4,
13.622,-1.2,
13.623,-1.1,
13.624,-1,
13.625,-0.9,
13.626,-0.8,
13.627,-0.8,
13.628,-0.9,
13.629,-0.9,
13.63,-0.9,
13.631,-0.9,
13.632,-0.9,
13.633,-1,
13.634,-1,
13.635,-1,
13.636,-1,
13.637,-1,
13.638,-1,
13.639,-1,
13.64,-1,
13.641,-0.9,
13.642,-0.8,
13.643,-0.7,
13.644,-0.7,
13.645,-0.5,
13.646,-0.4,
13.647,-0.3,
13.648,-0.2,
13.649,-0.1,
13.65,0,
13.651,0.1,
13.652,0.3,
13.653,0.4,
13.654,0.5,
13.655,0.5,
13.656,0.6,
13.657,0.7,
13.658,0.9,
13.659,0.9,
13.66,0.9,
13.661,0.8,
13.662,0.8,
13.663,0.8,
13.664,0.8,
13.665,0.9,
13.666,0.8,
13.667,0.7,
13.668,0.7,
13.669,0.7,
13.67,0.8,
13.671,0.9,
13.672,1,
13.673,1,
13.674,1,
13.675,1,
13.676,1,
13.677,1.1,
13.678,1.1,
13.679,1.2,
13.68,1.3,
13.681,1.4,
13.682,1.4,
13.683,1.4,
13.684,1.4,
13.685,1.4,
13.686,1.5,
13.687,1.6,
13.688,1.7,
13.689,1.7,
13.69,1.8,
13.691,2,
13.692,2.2,
13.693,2.3,
13.694,2.6,
13.695,2.9,
13.696,3.3,
13.697,3.7,
13.698,4.2,
13.699,4.6,
13.7,5.1,
13.701,5.4,
13.702,5.7,
13.703,6,
13.704,6.1,
13.705,6.3,
13.706,6.4,
13.707,6.5,
13.708,6.6,
13.709,6.8,
13.71,7,
13.711,7.2,
13.712,7.3,
13.713,7.6,
13.714,7.9,
13.715,8.4,
13.716,8.8,
13.717,9.3,
13.718,9.7,
13.719,10,
13.72,10.1,
13.721,9.9,
13.722,9.5,
13.723,8.9,
13.724,8,
13.725,7,
13.726,5.8,
13.727,4.3,
13.728,2.8,
13.729,1.2,
13.73,-0.1,
13.731,-1.2,
13.732,-2,
13.733,-2.4,
13.734,-2.6,
13.735,-2.5,
13.736,-2.4,
13.737,-2.4,
13.738,-2.4,
13.739,-2.7,
13.74,-3.2,
13.741,-3.8,
13.742,-4.7,
13.743,-5.8,
13.744,-7.1,
13.745,-8.7,
13.746,-10.5,
13.747,-12.7,
13.748,-15.1,
13.749,-17.9,
13.75,-20.9,
13.751,-24.2,
13.752,-27.7,
13.753,-31.2,
13.754,-34.9,
13.755,-38.5,
13.756,-42.2,
13.757,-46,
13.758,-49.6,
13.759,-53.1,
13.76,-56.2,
13.761,-59,
13.762,-61.5,
13.763,-63.6,
13.764,-65.2,
13.765,-66.3,
13.766,-66.8,
13.767,-66.6,
13.768,-65.7,
13.769,-64.3,
13.77,-62.1,
13.771,-59.4,
13.772,-56.2,
13.773,-52.4,
13.774,-48.2,
13.775,-43.8,
13.776,-39,
13.777,-34,
13.778,-28.9,
13.779,-23.8,
13.78,-18.8,
13.781,-14,
13.782,-9.6,
13.783,-5.5,
13.784,-1.8,
13.785,1.6,
13.786,4.6,
13.787,7.1,
13.788,9.1,
13.789,10.8,
13.79,12,
13.791,13,
13.792,13.6,
13.793,14,
13.794,14.2,
13.795,14.2,
13.796,14.1,
13.797,13.8,
13.798,13.4,
13.799,12.9,
13.8,12.3,
13.801,11.7,
13.802,11.1,
13.803,10.4,
13.804,9.8,
13.805,9.2,
13.806,8.6,
13.807,8,
13.808,7.4,
13.809,6.8,
13.81,6.2,
13.811,5.6,
13.812,5.1,
13.813,4.5,
13.814,4,
13.815,3.5,
13.816,3.1,
13.817,2.6,
13.818,2.1,
13.819,1.6,
13.82,1.3,
13.821,1,
13.822,0.8,
13.823,0.6,
13.824,0.4,
13.825,0.1,
13.826,-0.1,
13.827,-0.3,
13.828,-0.4,
13.829,-0.5,
13.83,-0.7,
13.831,-0.9,
13.832,-1,
13.833,-1.1,
13.834,-1.3,
13.835,-1.3,
13.836,-1.4,
13.837,-1.5,
13.838,-1.6,
13.839,-1.7,
13.84,-1.8,
13.841,-1.8,
13.842,-1.8,
13.843,-1.8,
13.844,-1.9,
13.845,-1.9,
13.846,-2,
13.847,-2,
13.848,-2,
13.849,-2,
13.85,-2,
13.851,-1.9,
13.852,-1.9,
13.853,-1.8,
13.854,-1.8,
13.855,-1.8,
13.856,-1.8,
13.857,-1.9,
13.858,-2,
13.859,-2,
13.86,-2.1,
13.861,-2.2,
13.862,-2.3,
13.863,-2.5,
13.864,-2.6,
13.865,-2.8,
13.866,-2.9,
13.867,-2.9,
13.868,-2.9,
13.869,-2.9,
13.87,-2.9,
13.871,-2.8,
13.872,-2.8,
13.873,-2.8,
13.874,-2.8,
13.875,-2.7,
13.876,-2.7,
13.877,-2.6,
13.878,-2.5,
13.879,-2.4,
13.88,-2.3,
13.881,-2.2,
13.882,-2.1,
13.883,-2,
13.884,-1.9,
13.885,-1.8,
13.886,-1.7,
13.887,-1.7,
13.888,-1.7,
13.889,-1.6,
13.89,-1.6,
13.891,-1.6,
13.892,-1.6,
13.893,-1.6,
13.894,-1.7,
13.895,-1.7,
13.896,-1.6,
13.897,-1.5,
13.898,-1.5,
13.899,-1.4,
13.9,-1.4,
13.901,-1.4,
13.902,-1.3,
