Time,Amplitude,F_Sampling
5.251,0.1,
5.252,0.1,
5.253,0.1,
5.254,0.1,
5.255,0.1,
5.256,0.1,
5.257,0.1,
5.258,0.1,
5.259,0.1,
5.26,0.1,
5.261,0.1,
5.262,0.2,
5.263,0.3,
5.264,0.3,
5.265,0.4,
5.266,0.5,
5.267,0.6,
5.268,0.7,
5.269,0.7,
5.27,0.8,
5.271,0.9,
5.272,1,
5.273,1,
5.274,1.1,
5.275,1.1,
5.276,1.2,
5.277,1.2,
5.278,1.3,
5.279,1.3,
5.28,1.3,
5.281,1.3,
5.282,1.4,
5.283,1.4,
5.284,1.4,
5.285,1.4,
5.286,1.5,
5.287,1.6,
5.288,1.7,
5.289,1.8,
5.29,1.9,
5.291,2,
5.292,2.1,
5.293,2.2,
5.294,2.3,
5.295,2.4,
5.296,2.4,
5.297,2.5,
5.298,2.6,
5.299,2.7,
5.3,2.8,
5.301,2.9,
5.302,3,
5.303,3.1,
5.304,3.2,
5.305,3.3,
5.306,3.3,
5.307,3.4,
5.308,3.5,
5.309,3.6,
5.31,3.7,
5.311,3.8,
5.312,3.8,
5.313,3.9,
5.314,3.9,
5.315,4,
5.316,4,
5.317,4.1,
5.318,4.1,
5.319,4.2,
5.32,4.2,
5.321,4.3,
5.322,4.5,
5.323,4.6,
5.324,4.7,
5.325,4.7,
5.326,4.8,
5.327,4.9,
5.328,5,
5.329,5.1,
5.33,5.2,
5.331,5.3,
5.332,5.4,
5.333,5.4,
5.334,5.5,
5.335,5.6,
5.336,5.6,
5.337,5.7,
5.338,5.7,
5.339,5.8,
5.34,5.8,
5.341,5.9,
5.342,6,
5.343,6.1,
5.344,6.2,
5.345,6.3,
5.346,6.3,
5.347,6.4,
5.348,6.5,
5.349,6.5,
5.35,6.5,
5.351,6.5,
5.352,6.5,
5.353,6.5,
5.354,6.4,
5.355,6.3,
5.356,6.2,
5.357,6.1,
5.358,5.9,
5.359,5.7,
5.36,5.6,
5.361,5.4,
5.362,5.3,
5.363,5.1,
5.364,4.9,
5.365,4.7,
5.366,4.5,
5.367,4.3,
5.368,4.1,
5.369,3.9,
5.37,3.8,
5.371,3.7,
5.372,3.6,
5.373,3.6,
5.374,3.5,
5.375,3.4,
5.376,3.3,
5.377,3.2,
5.378,3,
5.379,2.8,
5.38,2.7,
5.381,2.5,
5.382,2.3,
5.383,2.2,
5.384,2.2,
5.385,2.2,
5.386,2.1,
5.387,2,
5.388,2,
5.389,1.8,
5.39,1.7,
5.391,1.6,
5.392,1.5,
5.393,1.4,
5.394,1.3,
5.395,1.1,
5.396,1,
5.397,0.9,
5.398,0.8,
5.399,0.7,
5.4,0.6,
5.401,0.4,
5.402,0.3,
5.403,0.2,
5.404,0.1,
5.405,0,
5.406,0,
5.407,-0.1,
5.408,-0.1,
5.409,-0.1,
5.41,-0.2,
5.411,-0.2,
5.412,-0.4,
5.413,-0.6,
5.414,-0.9,
5.415,-1.3,
5.416,-1.6,
5.417,-2,
5.418,-2.3,
5.419,-2.7,
5.42,-2.9,
5.421,-3,
5.422,-2.9,
5.423,-2.8,
5.424,-2.5,
5.425,-2.4,
5.426,-2.5,
5.427,-2.8,
5.428,-3,
5.429,-3,
5.43,-2.9,
5.431,-2.5,
5.432,-2.1,
5.433,-1.6,
5.434,-1.3,
5.435,-1.1,
5.436,-1,
5.437,-1.1,
5.438,-1.3,
5.439,-1.4,
5.44,-1.6,
5.441,-1.7,
5.442,-1.7,
5.443,-1.7,
5.444,-1.7,
5.445,-1.6,
5.446,-1.5,
5.447,-1.4,
5.448,-1.4,
5.449,-1.4,
5.45,-1.3,
5.451,-1.3,
5.452,-1.3,
5.453,-1.3,
5.454,-1.3,
5.455,-1.3,
5.456,-1.3,
5.457,-1.3,
5.458,-1.3,
5.459,-1.2,
5.46,-1.1,
5.461,-1,
5.462,-0.9,
5.463,-0.8,
5.464,-0.5,
5.465,-0.3,
5.466,0.1,
5.467,0.5,
5.468,1,
5.469,1.6,
5.47,2.3,
5.471,2.9,
5.472,3.6,
5.473,4.2,
5.474,4.8,
5.475,5.3,
5.476,5.8,
5.477,6.2,
5.478,6.6,
5.479,7,
5.48,7.2,
5.481,7.5,
5.482,7.8,
5.483,8,
5.484,8.3,
5.485,8.5,
5.486,8.6,
5.487,8.7,
5.488,8.7,
5.489,8.6,
5.49,8.5,
5.491,8.2,
5.492,7.8,
5.493,7.3,
5.494,6.7,
5.495,6.1,
5.496,5.4,
5.497,4.8,
5.498,4,
5.499,3.1,
5.5,2.2,
5.501,1.2,
5.502,0.1,
5.503,-1,
5.504,-2.2,
5.505,-3.4,
5.506,-4.7,
5.507,-6.2,
5.508,-7.8,
5.509,-9.6,
5.51,-11.5,
5.511,-13.5,
5.512,-15.6,
5.513,-17.8,
5.514,-20.2,
5.515,-22.6,
5.516,-25.1,
5.517,-27.6,
5.518,-30,
5.519,-32.4,
5.52,-34.5,
5.521,-36.3,
5.522,-37.6,
5.523,-38.3,
5.524,-38.5,
5.525,-38.3,
5.526,-37.7,
5.527,-37,
5.528,-36.3,
5.529,-35.9,
5.53,-35.5,
5.531,-35.1,
5.532,-34.5,
5.533,-33.3,
5.534,-31.5,
5.535,-29,
5.536,-25.9,
5.537,-22.2,
5.538,-18.2,
5.539,-14,
5.54,-9.6,
5.541,-5.1,
5.542,-0.6,
5.543,3.9,
5.544,8.2,
5.545,12.3,
5.546,16.1,
5.547,19.6,
5.548,22.6,
5.549,24.9,
5.55,26.5,
5.551,27.2,
5.552,27,
5.553,26,
5.554,24.1,
5.555,21.5,
5.556,18.4,
5.557,14.9,
5.558,11.3,
5.559,7.7,
5.56,4.4,
5.561,1.4,
5.562,-1.3,
5.563,-3.5,
5.564,-5.3,
5.565,-6.6,
5.566,-7.6,
5.567,-8.3,
5.568,-8.7,
5.569,-9,
5.57,-9,
5.571,-8.9,
5.572,-8.8,
5.573,-8.5,
5.574,-8.2,
5.575,-7.9,
5.576,-7.6,
5.577,-7.2,
5.578,-6.9,
5.579,-6.6,
5.58,-6.3,
5.581,-6,
5.582,-5.6,
5.583,-5.3,
5.584,-4.9,
5.585,-4.6,
5.586,-4.2,
5.587,-3.8,
5.588,-3.4,
5.589,-3,
5.59,-2.6,
5.591,-2.2,
5.592,-1.9,
5.593,-1.6,
5.594,-1.3,
5.595,-1,
5.596,-0.7,
5.597,-0.5,
5.598,-0.2,
5.599,-0.1,
5.6,0.1,
5.601,0.2,
5.602,0.3,
5.603,0.4,
5.604,0.4,
5.605,0.4,
5.606,0.4,
5.607,0.3,
5.608,0.3,
5.609,0.2,
5.61,0.1,
5.611,-0.1,
5.612,-0.2,
5.613,-0.3,
5.614,-0.4,
5.615,-0.5,
5.616,-0.6,
5.617,-0.7,
5.618,-0.8,
5.619,-0.9,
5.62,-0.9,
5.621,-0.9,
5.622,-0.9,
5.623,-0.9,
5.624,-0.9,
5.625,-1,
5.626,-1,
5.627,-1,
5.628,-1,
5.629,-1,
5.63,-1,
5.631,-1,
5.632,-1,
5.633,-1,
5.634,-1,
5.635,-1,
5.636,-1,
5.637,-1,
5.638,-0.9,
5.639,-0.9,
5.64,-0.9,
5.641,-1,
5.642,-1,
5.643,-1,
5.644,-1,
5.645,-0.9,
5.646,-0.9,
5.647,-0.8,
5.648,-0.8,
5.649,-0.8,
5.65,-0.8,
5.651,-0.8,
5.652,-0.9,
5.653,-0.9,
5.654,-0.9,
5.655,-0.8,
5.656,-0.8,
5.657,-0.9,
5.658,-0.9,
5.659,-0.9,
5.66,-0.9,
5.661,-0.9,
5.662,-0.9,
5.663,-0.9,
5.664,-0.9,
5.665,-0.9,
5.666,-1,
5.667,-1,
5.668,-1,
5.669,-1,
5.67,-1,
5.671,-1,
5.672,-1.1,
5.673,-1.1,
5.674,-1.2,
5.675,-1.3,
5.676,-1.3,
5.677,-1.3,
5.678,-1.4,
5.679,-1.4,
5.68,-1.5,
5.681,-1.5,
5.682,-1.6,
5.683,-1.7,
5.684,-1.7,
5.685,-1.8,
5.686,-1.8,
5.687,-1.9,
5.688,-2,
5.689,-2.1,
5.69,-2.2,
5.691,-2.3,
5.692,-2.4,
5.693,-2.5,
5.694,-2.5,
5.695,-2.5,
5.696,-2.6,
5.697,-2.6,
5.698,-2.6,
5.699,-2.6,
5.7,-2.6,
5.701,-2.6,
5.702,-2.7,
5.703,-2.7,
5.704,-2.8,
5.705,-2.8,
5.706,-2.9,
5.707,-2.9,
5.708,-3,
5.709,-3,
5.71,-3.2,
5.711,-3.3,
5.712,-3.4,
5.713,-3.5,
5.714,-3.6,
5.715,-3.7,
5.716,-3.8,
5.717,-3.8,
5.718,-3.9,
5.719,-3.9,
5.72,-3.9,
5.721,-4,
5.722,-4,
5.723,-4,
5.724,-4,
5.725,-4,
5.726,-4,
5.727,-4,
5.728,-4,
5.729,-4,
5.73,-4,
5.731,-4,
5.732,-4,
5.733,-4.1,
5.734,-4.1,
5.735,-4.2,
5.736,-4.3,
5.737,-4.3,
5.738,-4.4,
5.739,-4.5,
5.74,-4.5,
5.741,-4.6,
5.742,-4.7,
5.743,-4.7,
5.744,-4.8,
5.745,-4.8,
5.746,-4.8,
5.747,-4.8,
5.748,-4.8,
5.749,-4.9,
5.75,-4.9,
5.751,-4.9,
5.752,-4.9,
5.753,-4.9,
5.754,-4.9,
5.755,-4.8,
5.756,-4.8,
5.757,-4.8,
5.758,-4.8,
5.759,-4.8,
5.76,-4.8,
5.761,-4.8,
5.762,-4.8,
5.763,-4.8,
5.764,-4.7,
5.765,-4.8,
5.766,-4.8,
5.767,-4.7,
5.768,-4.7,
5.769,-4.6,
5.77,-4.5,
5.771,-4.3,
5.772,-4.3,
5.773,-4.2,
5.774,-4.1,
5.775,-4.1,
5.776,-4,
5.777,-3.9,
5.778,-3.7,
5.779,-3.6,
5.78,-3.4,
5.781,-3.3,
5.782,-3.1,
5.783,-3,
5.784,-2.8,
5.785,-2.7,
5.786,-2.6,
5.787,-2.5,
5.788,-2.4,
5.789,-2.3,
5.79,-2.2,
5.791,-2,
5.792,-1.8,
5.793,-1.6,
5.794,-1.4,
5.795,-1.2,
5.796,-1.1,
5.797,-1,
5.798,-0.9,
5.799,-0.7,
5.8,-0.5,
5.801,-0.3,
5.802,-0.1,
5.803,0,
5.804,0.2,
5.805,0.4,
5.806,0.5,
5.807,0.7,
5.808,0.9,
5.809,1,
5.81,1.2,
5.811,1.3,
5.812,1.4,
5.813,1.4,
5.814,1.5,
5.815,1.5,
5.816,1.4,
5.817,1.4,
5.818,1.4,
5.819,1.4,
5.82,1.4,
5.821,1.4,
5.822,1.4,
5.823,1.4,
5.824,1.4,
5.825,1.5,
5.826,1.5,
5.827,1.6,
5.828,1.6,
5.829,1.7,
5.83,1.8,
5.831,1.8,
5.832,1.8,
5.833,1.8,
5.834,1.7,
5.835,1.6,
5.836,1.6,
5.837,1.6,
5.838,1.5,
5.839,1.5,
5.84,1.4,
5.841,1.3,
5.842,1.3,
5.843,1.2,
5.844,1.1,
5.845,1,
5.846,0.9,
5.847,0.9,
5.848,0.8,
5.849,0.8,
5.85,0.7,
5.851,0.7,
5.852,0.7,
5.853,0.7,
5.854,0.8,
5.855,0.8,
5.856,0.7,
5.857,0.7,
5.858,0.7,
5.859,0.6,
5.86,0.6,
5.861,0.6,
5.862,0.7,
5.863,0.7,
5.864,0.8,
5.865,0.8,
5.866,0.9,
5.867,1,
5.868,1.1,
5.869,1.1,
5.87,1.1,
5.871,1,
5.872,0.9,
5.873,0.7,
5.874,0.4,
5.875,0.2,
5.876,-0.1,
5.877,-0.4,
5.878,-0.6,
5.879,-0.8,
5.88,-0.9,
5.881,-0.8,
5.882,-0.5,
5.883,-0.3,
5.884,-0.1,
5.885,-0.2,
5.886,-0.4,
5.887,-0.7,
5.888,-0.9,
5.889,-0.8,
5.89,-0.5,
5.891,-0.2,
5.892,0.2,
5.893,0.5,
5.894,0.7,
5.895,0.8,
5.896,0.8,
5.897,0.8,
5.898,0.7,
5.899,0.5,
5.9,0.4,
5.901,0.3,
5.902,0.2,
5.903,0.2,
5.904,0.3,
5.905,0.5,
5.906,0.6,
5.907,0.6,
5.908,0.7,
5.909,0.6,
5.91,0.6,
5.911,0.6,
5.912,0.5,
5.913,0.5,
5.914,0.5,
5.915,0.4,
5.916,0.4,
5.917,0.3,
5.918,0.3,
5.919,0.3,
5.92,0.3,
5.921,0.3,
5.922,0.3,
5.923,0.2,
5.924,0.2,
5.925,0.2,
5.926,0.1,
5.927,0.1,
5.928,0.2,
5.929,0.2,
5.93,0.2,
5.931,0.3,
5.932,0.3,
5.933,0.3,
5.934,0.3,
5.935,0.3,
5.936,0.4,
5.937,0.4,
5.938,0.4,
5.939,0.4,
5.94,0.4,
5.941,0.4,
5.942,0.4,
5.943,0.4,
5.944,0.4,
5.945,0.4,
5.946,0.4,
5.947,0.5,
5.948,0.6,
5.949,0.6,
5.95,0.6,
5.951,0.6,
5.952,0.7,
5.953,0.7,
5.954,0.8,
5.955,0.9,
5.956,0.9,
5.957,0.9,
5.958,0.9,
5.959,1,
5.96,1.1,
5.961,1.2,
5.962,1.3,
5.963,1.4,
5.964,1.5,
5.965,1.5,
5.966,1.6,
5.967,1.6,
5.968,1.6,
5.969,1.6,
5.97,1.6,
5.971,1.7,
5.972,1.7,
5.973,1.8,
5.974,1.9,
5.975,2,
5.976,2.1,
5.977,2.2,
5.978,2.3,
5.979,2.4,
5.98,2.4,
5.981,2.5,
5.982,2.6,
5.983,2.7,
5.984,2.7,
5.985,2.7,
5.986,2.7,
5.987,2.8,
5.988,2.8,
5.989,2.9,
5.99,2.9,
5.991,3,
5.992,3,
5.993,3,
5.994,3.1,
5.995,3.2,
5.996,3.3,
5.997,3.3,
5.998,3.4,
5.999,3.5,
6,3.6,
6.001,3.6,
6.002,3.7,
6.003,3.8,
6.004,3.8,
6.005,3.9,
6.006,4,
6.007,4.1,
6.008,4.2,
6.009,4.3,
6.01,4.5,
6.011,4.5,
6.012,4.6,
6.013,4.6,
6.014,4.7,
6.015,4.7,
6.016,4.8,
6.017,4.8,
6.018,4.9,
6.019,5,
6.02,5.1,
6.021,5.1,
6.022,5.2,
6.023,5.3,
6.024,5.4,
6.025,5.5,
6.026,5.6,
6.027,5.7,
6.028,5.8,
6.029,5.9,
6.03,6,
6.031,6.2,
6.032,6.3,
6.033,6.4,
6.034,6.5,
6.035,6.6,
6.036,6.7,
6.037,6.7,
6.038,6.7,
6.039,6.7,
6.04,6.7,
6.041,6.7,
6.042,6.6,
6.043,6.5,
6.044,6.4,
6.045,6.3,
6.046,6.2,
6.047,6,
6.048,5.9,
6.049,5.8,
6.05,5.6,
6.051,5.4,
6.052,5.2,
6.053,5.1,
6.054,4.9,
6.055,4.8,
6.056,4.6,
6.057,4.5,
6.058,4.2,
6.059,4.1,
6.06,3.9,
6.061,3.7,
6.062,3.6,
6.063,3.5,
6.064,3.4,
6.065,3.2,
6.066,3.1,
6.067,2.9,
6.068,2.8,
6.069,2.7,
6.07,2.7,
6.071,2.6,
6.072,2.6,
6.073,2.5,
6.074,2.5,
6.075,2.5,
6.076,2.4,
6.077,2.4,
6.078,2.4,
6.079,2.3,
6.08,2.2,
6.081,2.1,
6.082,2,
6.083,1.8,
6.084,1.6,
6.085,1.4,
6.086,1.3,
6.087,1.1,
6.088,1,
6.089,0.8,
6.09,0.7,
6.091,0.6,
6.092,0.4,
6.093,0.2,
6.094,0,
6.095,-0.1,
6.096,-0.2,
6.097,-0.2,
6.098,-0.2,
6.099,-0.3,
6.1,-0.4,
6.101,-0.4,
6.102,-0.5,
6.103,-0.6,
6.104,-0.7,
6.105,-0.8,
6.106,-0.8,
6.107,-0.9,
6.108,-0.9,
6.109,-1,
6.11,-1.1,
6.111,-1.2,
6.112,-1.2,
6.113,-1.3,
6.114,-1.3,
6.115,-1.4,
6.116,-1.5,
6.117,-1.7,
6.118,-1.7,
6.119,-1.8,
6.12,-1.8,
6.121,-1.8,
6.122,-1.7,
6.123,-1.7,
6.124,-1.8,
6.125,-1.8,
6.126,-1.8,
6.127,-1.8,
6.128,-1.9,
6.129,-1.9,
6.13,-1.9,
6.131,-1.9,
6.132,-1.8,
6.133,-1.8,
6.134,-1.8,
6.135,-1.7,
6.136,-1.7,
6.137,-1.7,
6.138,-1.7,
6.139,-1.7,
6.14,-1.7,
6.141,-1.7,
6.142,-1.7,
6.143,-1.8,
6.144,-1.8,
6.145,-1.7,
6.146,-1.7,
6.147,-1.7,
6.148,-1.6,
6.149,-1.6,
6.15,-1.6,
6.151,-1.6,
6.152,-1.6,
6.153,-1.6,
6.154,-1.6,
6.155,-1.5,
6.156,-1.5,
6.157,-1.5,
6.158,-1.4,
6.159,-1.4,
6.16,-1.3,
6.161,-1.2,
6.162,-1.1,
6.163,-1,
6.164,-0.8,
6.165,-0.7,
6.166,-0.4,
6.167,-0.1,
6.168,0.2,
6.169,0.7,
6.17,1.2,
6.171,1.7,
6.172,2.2,
6.173,2.7,
6.174,3.2,
6.175,3.7,
6.176,4.2,
6.177,4.7,
6.178,5.2,
6.179,5.6,
6.18,5.9,
6.181,6.2,
6.182,6.5,
6.183,6.8,
6.184,7.1,
6.185,7.4,
6.186,7.6,
6.187,7.9,
6.188,8.1,
6.189,8.3,
6.19,8.4,
6.191,8.5,
6.192,8.5,
6.193,8.5,
6.194,8.5,
6.195,8.3,
6.196,8.1,
6.197,7.8,
6.198,7.3,
6.199,6.9,
6.2,6.3,
6.201,5.7,
6.202,5.1,
6.203,4.4,
6.204,3.7,
6.205,2.9,
6.206,2.1,
6.207,1.2,
6.208,0.3,
6.209,-0.7,
6.21,-1.7,
6.211,-2.8,
6.212,-4.1,
6.213,-5.3,
6.214,-6.7,
6.215,-8.1,
6.216,-9.5,
6.217,-11,
6.218,-12.7,
6.219,-14.5,
6.22,-16.3,
6.221,-18.3,
6.222,-20.4,
6.223,-22.5,
6.224,-24.7,
6.225,-26.9,
6.226,-29.1,
6.227,-31.2,
6.228,-33.2,
6.229,-35,
6.23,-36.5,
6.231,-37.7,
6.232,-38.4,
6.233,-38.8,
6.234,-38.7,
6.235,-38.3,
6.236,-37.7,
6.237,-37.1,
6.238,-36.6,
6.239,-36.2,
6.24,-35.9,
6.241,-35.6,
6.242,-35.2,
6.243,-34.4,
6.244,-33.2,
6.245,-31.4,
6.246,-29.2,
6.247,-26.4,
6.248,-23.3,
6.249,-19.9,
6.25,-16.3,
6.251,-12.5,
6.252,-8.6,
6.253,-4.7,
6.254,-0.8,
6.255,3.1,
6.256,6.9,
6.257,10.5,
6.258,14,
6.259,17.2,
6.26,20.2,
6.261,22.7,
6.262,24.7,
6.263,26.3,
6.264,27.2,
6.265,27.5,
6.266,27.1,
6.267,26,
6.268,24.4,
6.269,22.2,
6.27,19.6,
6.271,16.7,
6.272,13.7,
6.273,10.6,
6.274,7.6,
6.275,4.7,
6.276,2.1,
6.277,-0.2,
6.278,-2.2,
6.279,-3.9,
6.28,-5.3,
6.281,-6.4,
6.282,-7.3,
6.283,-7.9,
6.284,-8.4,
6.285,-8.7,
6.286,-8.9,
6.287,-9,
6.288,-9,
6.289,-8.9,
6.29,-8.8,
6.291,-8.6,
6.292,-8.4,
6.293,-8.1,
6.294,-7.8,
6.295,-7.5,
6.296,-7.2,
6.297,-6.9,
6.298,-6.5,
6.299,-6.2,
6.3,-5.8,
6.301,-5.4,
6.302,-5,
6.303,-4.6,
6.304,-4.3,
6.305,-3.9,
6.306,-3.6,
6.307,-3.2,
6.308,-2.9,
6.309,-2.5,
6.31,-2.1,
6.311,-1.8,
6.312,-1.6,
6.313,-1.4,
6.314,-1.2,
6.315,-1,
6.316,-0.9,
6.317,-0.7,
6.318,-0.6,
6.319,-0.5,
6.32,-0.3,
6.321,-0.2,
6.322,-0.1,
6.323,0.1,
6.324,0.2,
6.325,0.2,
6.326,0.3,
6.327,0.4,
6.328,0.4,
6.329,0.5,
6.33,0.5,
6.331,0.5,
6.332,0.5,
6.333,0.5,
6.334,0.4,
6.335,0.2,
6.336,-0.1,
6.337,-0.4,
6.338,-0.7,
6.339,-1.1,
6.34,-1.4,
6.341,-1.7,
6.342,-1.9,
6.343,-2,
6.344,-1.8,
6.345,-1.6,
6.346,-1.4,
6.347,-1.3,
6.348,-1.4,
6.349,-1.7,
6.35,-1.9,
6.351,-2.1,
6.352,-1.9,
6.353,-1.6,
6.354,-1.2,
6.355,-0.8,
6.356,-0.5,
6.357,-0.3,
6.358,-0.3,
6.359,-0.4,
6.36,-0.5,
6.361,-0.6,
6.362,-0.7,
6.363,-0.8,
6.364,-0.9,
6.365,-0.9,
6.366,-0.9,
6.367,-0.9,
6.368,-0.9,
6.369,-0.8,
6.37,-0.8,
6.371,-0.7,
6.372,-0.7,
6.373,-0.7,
6.374,-0.6,
6.375,-0.6,
6.376,-0.6,
6.377,-0.6,
6.378,-0.6,
6.379,-0.6,
6.38,-0.6,
6.381,-0.6,
6.382,-0.6,
6.383,-0.7,
6.384,-0.7,
6.385,-0.7,
6.386,-0.7,
6.387,-0.7,
6.388,-0.7,
6.389,-0.8,
6.39,-0.8,
6.391,-0.8,
6.392,-0.8,
6.393,-0.9,
6.394,-0.9,
6.395,-0.9,
6.396,-1,
6.397,-1,
6.398,-1,
6.399,-0.9,
6.4,-0.9,
6.401,-0.9,
6.402,-0.8,
6.403,-0.9,
6.404,-0.9,
6.405,-0.9,
6.406,-1,
6.407,-1,
6.408,-1,
6.409,-1,
6.41,-1,
6.411,-1.1,
6.412,-1.2,
6.413,-1.3,
6.414,-1.4,
6.415,-1.5,
6.416,-1.6,
6.417,-1.7,
6.418,-1.8,
6.419,-1.9,
6.42,-2,
6.421,-2,
6.422,-2,
6.423,-2,
6.424,-2.1,
6.425,-2.1,
6.426,-2.1,
6.427,-2.2,
6.428,-2.2,
6.429,-2.2,
6.43,-2.2,
6.431,-2.2,
6.432,-2.2,
6.433,-2.3,
6.434,-2.3,
6.435,-2.4,
6.436,-2.4,
6.437,-2.5,
6.438,-2.6,
6.439,-2.7,
6.44,-2.8,
6.441,-2.9,
6.442,-3,
6.443,-3.1,
6.444,-3.2,
6.445,-3.3,
6.446,-3.4,
6.447,-3.5,
6.448,-3.6,
6.449,-3.6,
6.45,-3.7,
6.451,-3.8,
6.452,-3.8,
6.453,-3.8,
6.454,-3.8,
6.455,-3.8,
6.456,-3.9,
6.457,-3.9,
6.458,-4,
6.459,-4.1,
6.46,-4.2,
6.461,-4.2,
6.462,-4.2,
6.463,-4.3,
6.464,-4.3,
6.465,-4.3,
6.466,-4.3,
6.467,-4.3,
6.468,-4.4,
6.469,-4.5,
6.47,-4.5,
6.471,-4.6,
6.472,-4.6,
6.473,-4.6,
6.474,-4.6,
6.475,-4.6,
6.476,-4.6,
6.477,-4.6,
6.478,-4.6,
6.479,-4.7,
6.48,-4.7,
6.481,-4.8,
6.482,-4.8,
6.483,-4.9,
6.484,-4.9,
6.485,-4.9,
6.486,-4.9,
6.487,-4.9,
6.488,-4.9,
6.489,-4.9,
6.49,-4.9,
6.491,-4.9,
6.492,-4.9,
6.493,-4.9,
6.494,-4.9,
6.495,-4.9,
6.496,-5,
6.497,-5,
6.498,-5,
6.499,-5,
6.5,-5,
6.501,-5,
6.502,-4.9,
6.503,-4.9,
6.504,-4.8,
6.505,-4.8,
6.506,-4.7,
6.507,-4.7,
6.508,-4.7,
6.509,-4.6,
6.51,-4.6,
6.511,-4.5,
6.512,-4.5,
6.513,-4.5,
6.514,-4.6,
6.515,-4.6,
6.516,-4.6,
6.517,-4.7,
6.518,-4.7,
6.519,-4.7,
6.52,-4.6,
6.521,-4.6,
6.522,-4.5,
6.523,-4.4,
6.524,-4.3,
6.525,-4.3,
6.526,-4.2,
6.527,-4.1,
6.528,-4,
6.529,-3.8,
6.53,-3.6,
6.531,-3.5,
6.532,-3.3,
6.533,-3.2,
6.534,-3.2,
6.535,-3,
6.536,-2.9,
6.537,-2.7,
6.538,-2.5,
6.539,-2.4,
6.54,-2.3,
6.541,-2.2,
6.542,-2.2,
6.543,-2.1,
6.544,-2,
6.545,-1.8,
6.546,-1.7,
6.547,-1.6,
6.548,-1.5,
6.549,-1.3,
6.55,-1.1,
6.551,-1,
6.552,-0.9,
6.553,-0.8,
6.554,-0.7,
6.555,-0.5,
6.556,-0.3,
6.557,-0.1,
6.558,0,
6.559,0.2,
6.56,0.3,
6.561,0.4,
6.562,0.5,
6.563,0.7,
6.564,0.8,
6.565,0.9,
6.566,1,
6.567,1.1,
6.568,1.2,
6.569,1.3,
6.57,1.3,
6.571,1.4,
6.572,1.4,
6.573,1.5,
6.574,1.5,
6.575,1.5,
6.576,1.6,
6.577,1.6,
6.578,1.6,
6.579,1.7,
6.58,1.7,
6.581,1.6,
6.582,1.6,
6.583,1.6,
6.584,1.6,
6.585,1.6,
6.586,1.6,
6.587,1.6,
6.588,1.6,
6.589,1.6,
6.59,1.5,
6.591,1.5,
6.592,1.5,
6.593,1.4,
6.594,1.4,
6.595,1.4,
6.596,1.3,
6.597,1.3,
6.598,1.3,
6.599,1.2,
6.6,1.2,
6.601,1.2,
6.602,1.2,
6.603,1.1,
6.604,1.1,
6.605,1.1,
6.606,1,
6.607,1.1,
6.608,1.1,
6.609,1.2,
6.61,1.2,
6.611,1.2,
6.612,1.2,
6.613,1.2,
6.614,1.1,
6.615,1,
6.616,0.9,
6.617,0.8,
6.618,0.7,
6.619,0.6,
6.62,0.5,
6.621,0.5,
6.622,0.4,
6.623,0.4,
6.624,0.3,
6.625,0.3,
6.626,0.3,
6.627,0.2,
6.628,0.2,
6.629,0.2,
6.63,0.2,
6.631,0.3,
6.632,0.3,
6.633,0.3,
6.634,0.3,
6.635,0.4,
6.636,0.4,
6.637,0.5,
6.638,0.5,
6.639,0.5,
6.64,0.5,
6.641,0.5,
6.642,0.5,
6.643,0.5,
6.644,0.4,
6.645,0.4,
6.646,0.3,
6.647,0.3,
6.648,0.3,
6.649,0.3,
6.65,0.2,
6.651,0.2,
6.652,0.1,
6.653,0.1,
6.654,0.1,
6.655,0.1,
6.656,0.2,
6.657,0.2,
6.658,0.2,
6.659,0.2,
6.66,0.2,
6.661,0.2,
6.662,0.2,
6.663,0.2,
6.664,0.2,
6.665,0.2,
6.666,0.3,
6.667,0.3,
6.668,0.3,
6.669,0.3,
6.67,0.2,
6.671,0.2,
6.672,0.1,
6.673,0.1,
6.674,0.1,
6.675,0.1,
6.676,0.1,
6.677,0.1,
6.678,0,
6.679,0,
6.68,0,
6.681,-0.1,
6.682,-0.1,
6.683,-0.1,
6.684,-0.1,
6.685,-0.1,
6.686,-0.1,
6.687,-0.1,
6.688,0,
6.689,0,
6.69,0,
6.691,0,
6.692,0,
6.693,0,
6.694,-0.1,
6.695,-0.1,
6.696,-0.1,
6.697,-0.1,
6.698,0,
6.699,0.1,
6.7,0.1,
6.701,0.2,
6.702,0.2,
6.703,0.2,
6.704,0.2,
6.705,0.3,
6.706,0.3,
6.707,0.3,
6.708,0.3,
6.709,0.3,
6.71,0.2,
6.711,0.2,
6.712,0.2,
6.713,0.3,
6.714,0.3,
6.715,0.2,
6.716,0.2,
6.717,0.2,
6.718,0.2,
6.719,0.1,
6.72,0.1,
6.721,0.1,
6.722,0.1,
6.723,0.1,
6.724,0.1,
6.725,0.1,
6.726,0.2,
6.727,0.2,
6.728,0.2,
6.729,0.3,
6.73,0.3,
6.731,0.5,
6.732,0.6,
6.733,0.7,
6.734,0.8,
6.735,0.9,
6.736,1,
6.737,1.2,
6.738,1.3,
6.739,1.4,
6.74,1.4,
6.741,1.5,
6.742,1.5,
6.743,1.5,
6.744,1.5,
6.745,1.5,
6.746,1.5,
6.747,1.6,
6.748,1.7,
6.749,1.8,
6.75,1.8,
6.751,1.8,
6.752,1.8,
6.753,1.7,
